Model,Hyperparameter,t0,input,rmse1,rmse7,rmse30
ARIMA,"ARIMA(1, 1, 3)",775,30,0.605058107,0.847974485,1.263402725
ARIMA,"ARIMA(1, 1, 3)",779,30,0.667894815,1.138094518,1.33837434
ARIMA,"ARIMA(1, 1, 3)",780,30,0.828497565,1.101392576,1.245374456
ARIMA,"ARIMA(1, 1, 3)",785,30,0.830311114,0.862081055,1.108898122
ARIMA,"ARIMA(1, 1, 3)",804,30,0.973808419,1.477695319,1.348052241
ARIMA,"ARIMA(1, 1, 3)",805,30,1.709955794,1.493241628,1.380414168
ARIMA,"ARIMA(1, 1, 3)",833,30,0.612143354,1.1990428,2.718257387
ARIMA,"ARIMA(1, 1, 3)",844,30,0.521836518,0.818376224,2.208468749
ARIMA,"ARIMA(1, 1, 3)",849,30,0.912903063,1.191287671,2.494654058
ARIMA,"ARIMA(1, 1, 3)",852,30,0.536106477,1.080034722,1.871405624
ARIMA,"ARIMA(1, 1, 3)",866,30,0.755296357,0.933703231,1.329660857
ARIMA,"ARIMA(1, 1, 3)",867,30,1.92962815,1.047025659,1.34451528
ARIMA,"ARIMA(1, 1, 3)",895,30,1.057340722,2.027036622,3.097650974
ARIMA,"ARIMA(1, 1, 3)",899,30,0.806207883,1.043114703,1.450063588
ARIMA,"ARIMA(1, 1, 3)",901,30,0.632581116,0.843773211,1.77755523
ARIMA,"ARIMA(1, 1, 3)",902,30,0.745397417,1.435230765,2.452767405
ARIMA,"ARIMA(1, 1, 3)",921,30,0.813448325,1.665846213,2.879401789
ARIMA,"ARIMA(1, 1, 3)",922,30,1.001214083,1.681196209,2.979846475
ARIMA,"ARIMA(1, 1, 3)",930,30,1.457147445,3.680991093,10.53963854
ARIMA,"ARIMA(1, 1, 3)",932,30,0.958633462,1.474837141,3.130311672
ARIMA,"ARIMA(1, 1, 3)",933,30,1.817316637,1.734201572,2.921683348
ARIMA,"ARIMA(1, 1, 3)",935,30,0.90621958,1.510120487,3.181065183
ARIMA,"ARIMA(1, 1, 3)",936,30,0.912296735,2.022607173,3.340458854
ARIMA,"ARIMA(1, 1, 3)",943,30,2.215876019,2.336623775,2.563375056
ARIMA,"ARIMA(1, 1, 3)",949,30,1.29481511,1.840269695,1.762590381
ARIMA,"ARIMA(1, 1, 3)",959,30,0.807163635,0.870634402,1.578688563
ARIMA,"ARIMA(1, 1, 3)",961,30,0.782749308,0.777134202,1.423443669
ARIMA,"ARIMA(1, 1, 3)",963,30,0.846133454,0.76112576,1.57764785
ARIMA,"ARIMA(1, 1, 3)",964,30,0.646257643,0.846980665,1.948911534
ARIMA,"ARIMA(1, 1, 3)",965,30,0.576610209,0.801815131,1.991522398
ARIMA,"ARIMA(1, 1, 3)",972,30,0.463147252,2.212617474,2.110364242
ARIMA,"ARIMA(1, 1, 3)",978,30,3.426165491,1.572163494,2.24646079
ARIMA,"ARIMA(1, 1, 3)",980,30,3.592461729,3.907375042,12.4720843
ARIMA,"ARIMA(1, 1, 3)",981,30,1.339940838,1.431429162,1.819631848
ARIMA,"ARIMA(1, 1, 3)",982,30,1.055344585,0.85810998,1.853681014
ARIMA,"ARIMA(1, 1, 3)",986,30,0.733420362,1.276160548,2.216862547
ARIMA,"ARIMA(1, 1, 3)",987,30,0.72328673,1.723309649,2.297442709
ARIMA,"ARIMA(1, 1, 3)",991,30,0.707826157,1.814549182,2.184017928
ARIMA,"ARIMA(1, 1, 3)",996,30,0.761737855,1.299041229,1.682267695
ARIMA,"ARIMA(1, 1, 3)",1002,30,0.949989016,1.778009387,2.081522927
ARIMA,"ARIMA(1, 1, 3)",1010,30,0.551696832,0.688676857,1.580289382
ARIMA,"ARIMA(1, 1, 3)",1013,30,0.94040798,1.059708949,2.045952436
ARIMA,"ARIMA(1, 1, 3)",1016,30,0.923547869,1.00560187,2.196638247
ARIMA,"ARIMA(1, 1, 3)",1038,30,0.459776765,0.937311946,2.239397452
ARIMA,"ARIMA(1, 1, 3)",1039,30,0.413276417,1.022676807,2.275466227
ARIMA,"ARIMA(1, 1, 3)",1046,30,0.735465811,1.146852403,2.838650376
ARIMA,"ARIMA(1, 1, 3)",1061,30,0.717765883,0.954908466,1.776145172
ARIMA,"ARIMA(1, 1, 3)",1062,30,0.634267866,0.979805629,1.749568485
ARIMA,"ARIMA(1, 1, 3)",1068,30,0.491094351,0.755878346,1.418731979
ARIMA,"ARIMA(1, 1, 3)",1071,30,0.562618303,0.741299655,1.553411391
ARIMA,"ARIMA(1, 1, 3)",1075,30,0.62863214,0.842942217,1.819270052
ARIMA,"ARIMA(1, 1, 3)",1077,30,0.535936262,0.908897388,1.772894603
ARIMA,"ARIMA(1, 1, 3)",1080,30,0.785157305,1.031194194,1.932022253
ARIMA,"ARIMA(2, 0, 0)",39,30,0.316603877,0.765088109,1.998979845
ARIMA,"ARIMA(2, 0, 0)",41,30,0.492338558,1.09447801,2.279355428
ARIMA,"ARIMA(2, 0, 0)",50,30,0.357052751,0.510226582,1.477450785
ARIMA,"ARIMA(2, 0, 0)",53,30,0.309155958,0.830697899,1.740519451
ARIMA,"ARIMA(2, 0, 0)",67,30,0.506421553,0.667780999,1.128799063
ARIMA,"ARIMA(2, 0, 0)",80,30,0.506384026,1.298622083,2.219145833
ARIMA,"ARIMA(2, 0, 0)",90,30,0.756763289,2.128339614,2.757406834
ARIMA,"ARIMA(2, 0, 0)",100,30,0.532907312,0.867951743,1.111980524
ARIMA,"ARIMA(2, 0, 0)",101,30,0.574532111,0.723646665,1.402442821
ARIMA,"ARIMA(2, 0, 0)",105,30,0.727572149,1.126365193,1.992566114
ARIMA,"ARIMA(2, 0, 0)",127,30,0.7870033,0.933075239,2.350316459
ARIMA,"ARIMA(2, 0, 0)",129,30,0.76874478,1.059662941,1.758481299
ARIMA,"ARIMA(2, 0, 0)",130,30,0.517567968,1.00495179,1.583953091
ARIMA,"ARIMA(2, 0, 0)",131,30,0.945170097,1.298873317,2.160360236
ARIMA,"ARIMA(2, 0, 0)",141,30,0.588962214,1.336098779,2.306539835
ARIMA,"ARIMA(2, 0, 0)",147,30,1.088361518,0.876919291,1.477380495
ARIMA,"ARIMA(2, 0, 0)",149,30,0.523473199,0.824599674,1.172348871
ARIMA,"ARIMA(2, 0, 0)",150,30,0.484832763,0.862328643,1.427976093
ARIMA,"ARIMA(2, 0, 0)",163,30,0.583852227,0.918372837,1.716505627
ARIMA,"ARIMA(2, 0, 0)",164,30,0.272116033,0.791687847,1.642613653
ARIMA,"ARIMA(2, 0, 0)",166,30,0.535357375,1.262601945,1.811534484
ARIMA,"ARIMA(2, 0, 0)",172,30,1.493187536,2.094660642,1.821108162
ARIMA,"ARIMA(2, 0, 0)",180,30,1.680298589,2.632391677,3.710761925
ARIMA,"ARIMA(2, 0, 0)",181,30,1.747374956,2.232102725,3.130195513
ARIMA,"ARIMA(2, 0, 0)",188,30,0.790477672,1.534622734,2.69802883
ARIMA,"ARIMA(2, 0, 0)",191,30,3.035991384,2.900834525,6.044929474
ARIMA,"ARIMA(2, 0, 0)",195,30,1.688057837,1.304853016,2.772690973
ARIMA,"ARIMA(2, 0, 0)",200,30,1.295785372,1.239795918,1.783035834
ARIMA,"ARIMA(2, 0, 0)",202,30,0.828315152,1.804977627,3.293271402
ARIMA,"ARIMA(2, 0, 0)",205,30,1.0816324,1.371227102,2.642501564
ARIMA,"ARIMA(2, 0, 0)",213,30,1.131404141,2.371967049,3.214978328
ARIMA,"ARIMA(2, 0, 0)",214,30,2.071629579,2.492999425,2.748943254
ARIMA,"ARIMA(2, 0, 0)",218,30,0.540183994,3.485392257,8.642992964
ARIMA,"ARIMA(2, 0, 0)",226,30,0.809974822,1.166017092,3.429986458
ARIMA,"ARIMA(2, 0, 0)",227,30,0.597362682,0.966541466,2.557520366
ARIMA,"ARIMA(2, 0, 0)",229,30,0.648983175,1.225699576,2.157487332
ARIMA,"ARIMA(2, 0, 0)",230,30,0.47167252,1.281350965,2.693042585
ARIMA,"ARIMA(2, 0, 0)",231,30,1.257791177,1.372092907,3.086412067
ARIMA,"ARIMA(2, 0, 0)",238,30,0.886827626,1.724398952,2.685989736
ARIMA,"ARIMA(2, 0, 0)",242,30,0.858141596,0.989810684,1.464588401
ARIMA,"ARIMA(2, 0, 0)",249,30,0.445525054,1.073012483,1.336331662
ARIMA,"ARIMA(2, 0, 0)",269,30,1.289856802,1.948062089,1.954373621
ARIMA,"ARIMA(2, 0, 0)",275,30,0.897769183,2.1141318,2.605687829
ARIMA,"ARIMA(2, 0, 0)",277,30,0.66496144,1.899899696,1.889566815
ARIMA,"ARIMA(2, 0, 0)",280,30,1.54822598,1.328095866,1.227793842
ARIMA,"ARIMA(2, 0, 0)",300,30,0.772508919,1.084577923,2.268959731
ARIMA,"ARIMA(2, 0, 0)",303,30,0.60836159,0.577001454,1.470786559
ARIMA,"ARIMA(2, 0, 0)",305,30,0.838462039,1.139849454,2.16382949
ARIMA,"ARIMA(2, 0, 0)",310,30,0.313976234,0.635158208,0.830662064
ARIMA,"ARIMA(2, 0, 0)",316,30,0.606147994,1.09360753,1.424238753
ARIMA,"ARIMA(2, 0, 0)",330,30,0.6887331,0.854030066,1.359183577
ARIMA,"ARIMA(2, 0, 0)",331,30,0.784959567,0.934553461,1.446835887
ARIMA,"ARIMA(2, 0, 0)",335,30,0.541232582,0.841013933,1.208062139
ARIMA,"ARIMA(2, 0, 0)",355,30,0.951893891,1.065687375,2.036574443
ARIMA,"ARIMA(2, 0, 0)",356,30,0.49429568,0.742935278,1.442545791
ARIMA,"ARIMA(2, 0, 0)",360,30,0.442180976,0.939985563,1.470649338
ARIMA,"ARIMA(2, 0, 0)",367,30,0.832669944,1.039724562,1.225503828
ARIMA,"ARIMA(2, 0, 0)",376,30,0.475894871,0.734771754,1.608158916
ARIMA,"ARIMA(2, 0, 0)",377,30,0.490765654,0.727339456,1.699405406
ARIMA,"ARIMA(2, 0, 0)",380,30,0.794196053,1.060428374,2.115257837
ARIMA,"ARIMA(2, 0, 0)",381,30,0.884694772,1.013171589,1.681706184
ARIMA,"ARIMA(2, 0, 0)",383,30,1.026077465,1.053483739,1.505045282
ARIMA,"ARIMA(2, 0, 0)",388,30,0.517946361,0.972640492,1.17956546
ARIMA,"ARIMA(2, 0, 0)",395,30,0.5086028,0.761444288,1.059480593
ARIMA,"ARIMA(2, 0, 0)",397,30,0.474467805,0.854924442,1.253623996
ARIMA,"ARIMA(2, 0, 0)",398,30,0.501958214,0.799782118,1.359610609
ARIMA,"ARIMA(2, 0, 0)",399,30,0.75820999,0.890011628,1.511072456
ARIMA,"ARIMA(2, 0, 0)",403,30,0.493487194,0.632112256,1.581088071
ARIMA,"ARIMA(2, 0, 0)",406,30,0.419755229,0.588928783,2.197404049
ARIMA,"ARIMA(2, 0, 0)",420,30,0.717810436,1.204443689,2.263042276
ARIMA,"ARIMA(2, 0, 0)",426,30,0.629693258,1.066265682,2.535974579
ARIMA,"ARIMA(2, 0, 0)",429,30,1.148313982,1.317593701,2.243616398
ARIMA,"ARIMA(2, 0, 0)",430,30,1.546880186,1.411531796,2.188110451
ARIMA,"ARIMA(2, 0, 0)",431,30,1.007527413,1.604226024,2.898849768
ARIMA,"ARIMA(2, 0, 0)",434,30,0.64319257,1.024049963,1.981404567
ARIMA,"ARIMA(2, 0, 0)",435,30,0.798089391,1.003517224,1.632689984
ARIMA,"ARIMA(2, 0, 0)",449,30,0.862472338,1.149437277,1.677944994
ARIMA,"ARIMA(2, 0, 0)",452,30,0.549914382,1.160222111,1.658167201
ARIMA,"ARIMA(2, 0, 0)",460,30,0.757924708,0.999639901,1.780109
ARIMA,"ARIMA(2, 0, 0)",464,30,0.906862313,1.296566302,2.089601298
ARIMA,"ARIMA(2, 0, 0)",467,30,0.425286501,1.203074308,1.344214079
ARIMA,"ARIMA(2, 0, 0)",468,30,0.529794765,0.997903993,1.331072589
ARIMA,"ARIMA(2, 0, 0)",473,30,1.272775323,1.012757336,1.321733895
ARIMA,"ARIMA(2, 0, 0)",474,30,0.979777338,2.235147015,3.879293983
ARIMA,"ARIMA(2, 0, 0)",483,30,0.415057985,0.861495722,1.354512815
ARIMA,"ARIMA(2, 0, 0)",489,30,0.582557724,0.837665405,1.322716255
ARIMA,"ARIMA(2, 0, 0)",495,30,0.488856436,0.974885687,2.182316441
ARIMA,"ARIMA(2, 0, 0)",504,30,0.773361831,1.460197006,2.945533033
ARIMA,"ARIMA(2, 0, 0)",514,30,0.899299988,1.316122764,2.396490629
ARIMA,"ARIMA(2, 0, 0)",518,30,1.102110397,2.418493974,5.354666519
ARIMA,"ARIMA(2, 0, 0)",520,30,0.916622438,1.767939769,3.949494348
ARIMA,"ARIMA(2, 0, 0)",524,30,0.655261182,0.941403349,1.988365213
ARIMA,"ARIMA(2, 0, 0)",529,30,0.568951355,0.946881651,2.111160882
ARIMA,"ARIMA(2, 0, 0)",540,30,3.514202657,4.106274745,3.061305632
ARIMA,"ARIMA(2, 0, 0)",557,30,1.880484697,3.525629781,3.657420232
ARIMA,"ARIMA(2, 0, 0)",560,30,0.702598409,2.335811589,4.564561919
ARIMA,"ARIMA(2, 0, 0)",564,30,3.050489896,2.02472375,4.162592903
ARIMA,"ARIMA(2, 0, 0)",576,30,1.323518421,1.066085239,5.66350381
ARIMA,"ARIMA(2, 0, 0)",583,30,0.664975878,0.992149043,4.730499674
ARIMA,"ARIMA(2, 0, 0)",584,30,1.020773823,1.426347355,6.21834841
ARIMA,"ARIMA(2, 0, 0)",585,30,0.548762139,1.42382526,5.072145852
ARIMA,"ARIMA(2, 0, 0)",587,30,1.272206751,1.531755744,3.571722196
ARIMA,"ARIMA(2, 0, 0)",591,30,3.198260932,3.369584387,5.929276254
ARIMA,"ARIMA(2, 0, 0)",595,30,0.970302538,1.279415543,3.116034993
ARIMA,"ARIMA(2, 0, 0)",596,30,1.195423124,1.129759447,2.122383565
ARIMA,"ARIMA(2, 0, 0)",607,30,0.81105668,1.164337889,1.741030881
ARIMA,"ARIMA(2, 0, 0)",608,30,0.912280357,1.396782302,1.773367162
ARIMA,"ARIMA(2, 0, 0)",624,30,0.831933922,0.818074845,1.304482465
ARIMA,"ARIMA(2, 0, 0)",625,30,0.520336189,0.815949055,1.66411221
ARIMA,"ARIMA(2, 0, 0)",629,30,0.650199158,0.872035603,1.599803478
ARIMA,"ARIMA(2, 0, 0)",632,30,0.751619353,0.860899806,1.220946825
ARIMA,"ARIMA(2, 0, 0)",639,30,1.027608668,1.080321251,1.808587819
ARIMA,"ARIMA(2, 0, 0)",662,30,1.249003357,1.312923985,1.266390416
ARIMA,"ARIMA(2, 0, 0)",663,30,0.643801937,0.964519494,1.064333832
ARIMA,"ARIMA(2, 0, 0)",664,30,0.678156734,1.107741795,1.500451439
ARIMA,"ARIMA(2, 0, 0)",665,30,0.718695606,0.973049466,1.161150066
ARIMA,"ARIMA(2, 0, 0)",670,30,0.674342091,1.198275845,1.805231047
ARIMA,"ARIMA(2, 0, 0)",674,30,0.780534225,0.918675452,1.122395287
ARIMA,"ARIMA(2, 0, 0)",684,30,0.661361606,1.120407809,1.660328633
ARIMA,"ARIMA(2, 0, 0)",699,30,0.701790169,0.899035913,1.143089499
ARIMA,"ARIMA(2, 0, 0)",700,30,1.233121676,1.067882308,1.591210404
ARIMA,"ARIMA(2, 0, 0)",702,30,0.858999184,1.761369706,1.840680006
ARIMA,"ARIMA(2, 0, 0)",712,30,0.952562978,1.205835067,1.613760941
ARIMA,"ARIMA(2, 0, 0)",719,30,0.488785744,0.835962412,1.42940251
ARIMA,"ARIMA(2, 0, 0)",722,30,0.657066374,1.255864212,1.682529544
ARIMA,"ARIMA(2, 0, 0)",728,30,0.751659763,0.888976423,1.126830136
ARIMA,"ARIMA(2, 0, 0)",729,30,0.661716979,0.7449536,1.037649799
ARIMA,"ARIMA(2, 0, 0)",743,30,0.365315577,0.530406435,0.857532313
ARIMA,"ARIMA(2, 0, 0)",747,30,0.339949608,0.51887983,0.67050956
ARIMA,"ARIMA(2, 0, 0)",749,30,0.377318429,0.592083865,0.768733337
ARIMA,"ARIMA(2, 0, 0)",751,30,0.339598352,0.718568547,0.926466781
ARIMA,"ARIMA(2, 0, 0)",753,30,0.423262694,0.811436697,0.989329168
ARIMA,"ARIMA(2, 0, 0)",760,30,0.503155472,0.686400234,1.666129716
ARIMA,"ARIMA(2, 0, 0)",764,30,0.501002757,0.664226618,1.244404902
ARIMA,"ARIMA(2, 0, 0)",769,30,0.705225064,0.717250369,1.515149516
ARIMA,"ARIMA(2, 0, 0)",771,30,0.506386739,0.917994759,2.236527398
ARIMA,"ARIMA(2, 0, 0)",777,30,0.650503151,0.89963181,1.596682153
ARIMA,"ARIMA(2, 0, 0)",782,30,0.474391098,1.127551273,1.333906242
ARIMA,"ARIMA(2, 0, 0)",783,30,1.035639547,1.093109874,1.534978518
ARIMA,"ARIMA(2, 0, 0)",795,30,0.956418307,0.901237574,2.055451281
ARIMA,"ARIMA(2, 0, 0)",807,30,0.763847933,1.835795136,3.222015453
ARIMA,"ARIMA(2, 0, 0)",810,30,0.535403849,0.874055407,1.436782743
ARIMA,"ARIMA(2, 0, 0)",824,30,0.91879302,1.028390522,2.663118962
ARIMA,"ARIMA(2, 0, 0)",827,30,0.510973462,0.632760377,1.68069034
ARIMA,"ARIMA(2, 0, 0)",838,30,0.855243868,1.574155344,2.797897986
ARIMA,"ARIMA(2, 0, 0)",843,30,1.175127061,1.339059877,1.475466348
ARIMA,"ARIMA(2, 0, 0)",847,30,0.516144131,1.259025128,2.037183267
ARIMA,"ARIMA(2, 0, 0)",849,30,0.801250594,0.982517292,1.955876345
ARIMA,"ARIMA(2, 0, 0)",859,30,0.885767221,1.078080916,3.331626428
ARIMA,"ARIMA(2, 0, 0)",861,30,0.882364904,1.231118514,1.750339959
ARIMA,"ARIMA(2, 0, 0)",867,30,1.797312625,1.076082849,2.417457683
ARIMA,"ARIMA(2, 0, 0)",880,30,0.585815044,0.921678593,2.703736593
ARIMA,"ARIMA(2, 0, 0)",882,30,0.747887417,1.370053801,3.548868167
ARIMA,"ARIMA(2, 0, 0)",883,30,0.71464313,1.369188957,2.586887484
ARIMA,"ARIMA(2, 0, 0)",885,30,0.776810578,1.015685592,1.499319599
ARIMA,"ARIMA(2, 0, 0)",886,30,1.020291871,0.973260757,1.677992285
ARIMA,"ARIMA(2, 0, 0)",888,30,0.544413924,1.333155178,3.797078207
ARIMA,"ARIMA(2, 0, 0)",896,30,1.396396757,1.523251789,1.856849895
ARIMA,"ARIMA(2, 0, 0)",902,30,0.676217596,1.285382705,2.130894727
ARIMA,"ARIMA(2, 0, 0)",904,30,0.752974492,0.781692597,3.051953349
ARIMA,"ARIMA(2, 0, 0)",910,30,0.523069447,1.170612579,3.340795972
ARIMA,"ARIMA(2, 0, 0)",912,30,0.903274746,1.629013524,3.437324414
ARIMA,"ARIMA(2, 0, 0)",916,30,0.667167089,1.145367394,2.143651729
ARIMA,"ARIMA(2, 0, 0)",919,30,0.525342496,1.352577778,1.85406348
ARIMA,"ARIMA(2, 0, 0)",921,30,0.783619415,1.516841971,2.299335725
ARIMA,"ARIMA(2, 0, 0)",922,30,1.033434135,1.525795056,2.383384577
ARIMA,"ARIMA(2, 0, 0)",936,30,1.05279755,2.950960577,5.125340336
ARIMA,"ARIMA(2, 0, 0)",937,30,1.500053237,2.98376926,4.17388738
ARIMA,"ARIMA(2, 0, 0)",939,30,1.520000025,4.317467146,5.080481861
ARIMA,"ARIMA(2, 0, 0)",951,30,1.093659246,1.131026672,3.147307299
ARIMA,"ARIMA(2, 0, 0)",956,30,0.67403077,1.077391935,2.551663989
ARIMA,"ARIMA(2, 0, 0)",960,30,0.557386487,0.969495223,3.012583784
ARIMA,"ARIMA(2, 0, 0)",961,30,0.579202287,0.902489883,1.663653256
ARIMA,"ARIMA(2, 0, 0)",962,30,0.522809262,0.937967573,3.139395764
ARIMA,"ARIMA(2, 0, 0)",965,30,0.645283986,1.381460678,3.996775923
ARIMA,"ARIMA(2, 0, 0)",968,30,0.580394201,0.987070601,3.213219821
ARIMA,"ARIMA(2, 0, 0)",972,30,0.697101598,1.842511645,1.696382668
ARIMA,"ARIMA(2, 0, 0)",975,30,0.587430084,1.848266028,1.739420522
ARIMA,"ARIMA(2, 0, 0)",979,30,2.867932627,3.54986312,4.061371208
ARIMA,"ARIMA(2, 0, 0)",986,30,0.961501611,1.491847526,2.236368261
ARIMA,"ARIMA(2, 0, 0)",989,30,0.323997195,1.311070261,1.239722932
ARIMA,"ARIMA(2, 0, 0)",994,30,0.536925837,1.576381962,2.172961069
ARIMA,"ARIMA(2, 0, 0)",1002,30,0.912316183,1.708470406,1.259918998
ARIMA,"ARIMA(2, 0, 0)",1008,30,0.562743048,0.723734919,1.103826153
ARIMA,"ARIMA(2, 0, 0)",1018,30,0.537997976,0.92207765,0.997976341
ARIMA,"ARIMA(2, 0, 0)",1020,30,0.690857279,0.759588175,0.764457417
ARIMA,"ARIMA(2, 0, 0)",1022,30,0.68364365,0.948935781,2.036296828
ARIMA,"ARIMA(2, 0, 0)",1023,30,0.595451565,0.975882138,2.203993404
ARIMA,"ARIMA(2, 0, 0)",1026,30,0.698017005,0.940731718,1.503475743
ARIMA,"ARIMA(2, 0, 0)",1050,30,0.564348357,0.786472181,1.082605445
ARIMA,"ARIMA(2, 0, 0)",1052,30,0.672639043,1.08585081,1.362533958
ARIMA,"ARIMA(2, 0, 0)",1056,30,0.596853316,0.944167493,1.154640729
ARIMA,"ARIMA(2, 0, 0)",1057,30,0.520039648,0.865005086,1.173473583
ARIMA,"ARIMA(2, 0, 0)",1058,30,0.492359186,0.76210111,0.905458608
ARIMA,"ARIMA(2, 0, 0)",1066,30,0.634744556,0.681180297,1.084992764
ARIMA,"ARIMA(2, 0, 0)",1071,30,0.5684686,0.744628037,1.011280889
ARIMA,"ARIMA(2, 0, 0)",1073,30,0.534076399,0.740152071,1.147120455
ARIMA,"ARIMA(2, 0, 0)",1074,30,0.853586325,0.728977786,1.023494019
ARIMA,"ARIMA(2, 0, 0)",1078,30,0.71910332,1.195729888,1.503546169
ARIMA,"ARIMA(2, 0, 0)",1092,30,0.493430405,0.75467819,0.960865356
ARIMA,"ARIMA(2, 1, 3)",35,30,0.543143903,1.290799484,1.09131359
ARIMA,"ARIMA(2, 1, 3)",39,30,0.425229144,0.665636967,7.892595186
ARIMA,"ARIMA(2, 1, 3)",42,30,0.573265093,0.986813945,1.585681254
ARIMA,"ARIMA(2, 1, 3)",43,30,0.314433332,0.678508358,1.172670566
ARIMA,"ARIMA(2, 1, 3)",47,30,0.495759454,0.738146404,0.895138098
ARIMA,"ARIMA(2, 1, 3)",50,30,0.384612391,0.495183576,0.831373806
ARIMA,"ARIMA(2, 1, 3)",55,30,0.341849348,0.773783704,0.908867925
ARIMA,"ARIMA(2, 1, 3)",57,30,0.487477871,0.854293347,0.909636479
ARIMA,"ARIMA(2, 1, 3)",64,30,0.460026703,0.618258863,0.978056509
ARIMA,"ARIMA(2, 1, 3)",67,30,0.516567083,0.633422551,1.02376056
ARIMA,"ARIMA(2, 1, 3)",73,30,0.510085855,0.855080889,1.234292935
ARIMA,"ARIMA(2, 1, 3)",74,30,0.654053379,0.848571062,1.308761302
ARIMA,"ARIMA(2, 1, 3)",75,30,0.393593387,0.996712419,1.186656183
ARIMA,"ARIMA(2, 1, 3)",78,30,0.719271548,1.096385619,1.475634969
ARIMA,"ARIMA(2, 1, 3)",83,30,0.947276228,1.138333773,1.878209615
ARIMA,"ARIMA(2, 1, 3)",87,30,0.535398017,1.256840449,2.41364587
ARIMA,"ARIMA(2, 1, 3)",91,30,0.795694497,1.65133085,1.798624155
ARIMA,"ARIMA(2, 1, 3)",95,30,0.559431007,1.154558512,1.675734796
ARIMA,"ARIMA(2, 1, 3)",98,30,0.888750012,1.174728266,1.613205574
ARIMA,"ARIMA(2, 1, 3)",102,30,0.529975071,0.799657935,1.445716389
ARIMA,"ARIMA(2, 1, 3)",103,30,0.764679104,0.895630461,1.443836211
ARIMA,"ARIMA(2, 1, 3)",107,30,0.572929561,1.32266621,2.297443395
ARIMA,"ARIMA(2, 1, 3)",109,30,1.008989103,1.298118698,2.21502169
ARIMA,"ARIMA(2, 1, 3)",119,30,0.870531336,1.153302843,2.255476014
ARIMA,"ARIMA(2, 1, 3)",121,30,0.662716775,0.931994716,1.882196982
ARIMA,"ARIMA(2, 1, 3)",124,30,0.769611812,1.003724306,2.341416222
ARIMA,"ARIMA(2, 1, 3)",133,30,0.976213726,1.555844784,2.107933847
ARIMA,"ARIMA(2, 1, 3)",153,30,1.094174672,0.959639286,2.965802324
ARIMA,"ARIMA(2, 1, 3)",157,30,0.679420769,0.725794658,2.251420229
ARIMA,"ARIMA(2, 1, 3)",177,30,0.803778007,2.631726212,17.85730846
ARIMA,"ARIMA(2, 1, 3)",178,30,0.632230734,2.536501601,9.440219846
ARIMA,"ARIMA(2, 1, 3)",186,30,1.193597066,1.890557543,6.00397349
ARIMA,"ARIMA(2, 1, 3)",187,30,1.894679199,1.778173132,3.616582537
ARIMA,"ARIMA(2, 1, 3)",188,30,1.020976804,1.580747822,3.912170487
ARIMA,"ARIMA(2, 1, 3)",189,30,1.112178655,1.606857833,5.248077766
ARIMA,"ARIMA(2, 1, 3)",198,30,2.720298909,2.402695409,4.663620359
ARIMA,"ARIMA(2, 1, 3)",199,30,1.0008614,2.090261405,4.36819992
ARIMA,"ARIMA(2, 1, 3)",202,30,1.058845708,2.487543839,4.11314065
ARIMA,"ARIMA(2, 1, 3)",204,30,1.488684656,2.326546091,3.613647923
ARIMA,"ARIMA(2, 1, 3)",208,30,0.750951102,1.459641177,2.273260357
ARIMA,"ARIMA(2, 1, 3)",215,30,1.761378851,2.267872834,2.312878964
ARIMA,"ARIMA(2, 1, 3)",226,30,0.890640108,1.081607319,1.486831795
ARIMA,"ARIMA(2, 1, 3)",236,30,1.951042551,2.389431973,2.561357338
ARIMA,"ARIMA(2, 1, 3)",237,30,1.550664844,2.088744617,2.418984238
ARIMA,"ARIMA(2, 1, 3)",246,30,0.738807936,1.149344792,1.707790462
ARIMA,"ARIMA(2, 1, 3)",247,30,1.167474438,1.293979269,1.78567233
ARIMA,"ARIMA(2, 1, 3)",250,30,0.896845447,1.380399998,2.181453318
ARIMA,"ARIMA(2, 1, 3)",255,30,0.782033321,1.485225018,1.985590138
ARIMA,"ARIMA(2, 1, 3)",258,30,1.156338295,1.375225602,1.971965104
ARIMA,"ARIMA(2, 1, 3)",266,30,0.968316047,1.227237305,3.591586989
ARIMA,"ARIMA(2, 1, 3)",267,30,0.686192983,1.659359818,2.283781144
ARIMA,"ARIMA(2, 1, 3)",280,30,1.446066202,1.093524754,1.983419756
ARIMA,"ARIMA(2, 1, 3)",288,30,0.682059633,1.396454953,2.739755768
ARIMA,"ARIMA(2, 1, 3)",289,30,0.564962953,1.294792391,2.62992486
ARIMA,"ARIMA(2, 1, 3)",291,30,0.803886875,1.317489548,2.723885098
ARIMA,"ARIMA(2, 1, 3)",297,30,0.527988775,0.805809833,2.513320626
ARIMA,"ARIMA(2, 1, 3)",299,30,0.50530783,1.123024357,2.909470556
ARIMA,"ARIMA(2, 1, 3)",300,30,0.815769346,1.225810012,2.951831805
ARIMA,"ARIMA(2, 1, 3)",302,30,0.510287064,1.002855768,2.620219601
ARIMA,"ARIMA(2, 1, 3)",306,30,0.892058264,1.169848775,2.820000381
ARIMA,"ARIMA(2, 1, 3)",309,30,0.400932668,0.826185125,2.300342025
ARIMA,"ARIMA(2, 1, 3)",310,30,0.376323475,0.842031233,2.516355409
ARIMA,"ARIMA(2, 1, 3)",320,30,0.82210534,0.988000533,7.416020788
